timestamp,sid,camera_name,class,conf,image_path
2025-11-14T02:44:45.847761,smhffYJhNF74whxBAAAD,,person,0.363,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024445.jpg
2025-11-14T02:44:50.601549,smhffYJhNF74whxBAAAD,,person,0.301,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024450.jpg
2025-11-14T02:44:51.377930,smhffYJhNF74whxBAAAD,,person,0.401,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024451.jpg
2025-11-14T02:44:54.376239,smhffYJhNF74whxBAAAD,,person,0.359,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024454.jpg
2025-11-14T02:44:54.382923,smhffYJhNF74whxBAAAD,,cat,0.303,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024454.jpg
2025-11-14T02:44:54.608009,smhffYJhNF74whxBAAAD,,person,0.363,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024454.jpg
2025-11-14T02:44:54.908743,smhffYJhNF74whxBAAAD,,person,0.649,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024454.jpg
2025-11-14T02:44:55.611164,smhffYJhNF74whxBAAAD,,person,0.392,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024455.jpg
2025-11-14T02:44:55.617743,smhffYJhNF74whxBAAAD,,person,0.368,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024455.jpg
2025-11-14T02:44:56.367835,smhffYJhNF74whxBAAAD,,person,0.344,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024456.jpg
2025-11-14T02:44:56.860362,smhffYJhNF74whxBAAAD,,person,0.358,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024456.jpg
2025-11-14T02:44:57.107567,smhffYJhNF74whxBAAAD,,person,0.393,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024457.jpg
2025-11-14T02:44:57.365413,smhffYJhNF74whxBAAAD,,person,0.525,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024457.jpg
2025-11-14T02:44:57.631562,smhffYJhNF74whxBAAAD,,person,0.326,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024457.jpg
2025-11-14T02:44:57.883596,smhffYJhNF74whxBAAAD,,apple,0.344,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024457.jpg
2025-11-14T02:44:58.367670,smhffYJhNF74whxBAAAD,,person,0.306,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024458.jpg
2025-11-14T02:45:00.127670,smhffYJhNF74whxBAAAD,,person,0.322,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024500.jpg
2025-11-14T02:45:00.378905,smhffYJhNF74whxBAAAD,,person,0.435,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024500.jpg
2025-11-14T02:45:00.633117,smhffYJhNF74whxBAAAD,,person,0.358,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024500.jpg
2025-11-14T02:45:00.896678,smhffYJhNF74whxBAAAD,,person,0.345,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024500.jpg
2025-11-14T02:45:01.379644,smhffYJhNF74whxBAAAD,,cat,0.314,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024501.jpg
2025-11-14T02:45:05.384542,smhffYJhNF74whxBAAAD,,person,0.381,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024505.jpg
2025-11-14T02:45:05.880930,smhffYJhNF74whxBAAAD,,cat,0.324,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024505.jpg
2025-11-14T02:45:06.113613,smhffYJhNF74whxBAAAD,,cat,0.310,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024506.jpg
2025-11-14T02:45:06.602672,smhffYJhNF74whxBAAAD,,cat,0.384,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024506.jpg
2025-11-14T02:45:07.103858,smhffYJhNF74whxBAAAD,,person,0.344,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024507.jpg
2025-11-14T02:45:07.603847,smhffYJhNF74whxBAAAD,,cat,0.465,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024507.jpg
2025-11-14T02:45:32.986096,smhffYJhNF74whxBAAAD,,person,0.314,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024532.jpg
2025-11-14T02:45:40.745771,smhffYJhNF74whxBAAAD,,mouse,0.347,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024540.jpg
2025-11-14T02:45:41.227604,smhffYJhNF74whxBAAAD,,mouse,0.620,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024541.jpg
2025-11-14T02:45:41.472583,smhffYJhNF74whxBAAAD,,mouse,0.333,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024541.jpg
2025-11-14T02:45:41.985772,smhffYJhNF74whxBAAAD,,mouse,0.525,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024541.jpg
2025-11-14T02:45:41.992891,smhffYJhNF74whxBAAAD,,laptop,0.320,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024541.jpg
2025-11-14T02:45:43.994118,smhffYJhNF74whxBAAAD,,mouse,0.312,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024543.jpg
2025-11-14T02:45:45.229022,smhffYJhNF74whxBAAAD,,mouse,0.751,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024545.jpg
2025-11-14T02:45:45.476059,smhffYJhNF74whxBAAAD,,mouse,0.445,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024545.jpg
2025-11-14T02:45:45.731715,smhffYJhNF74whxBAAAD,,mouse,0.388,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024545.jpg
2025-11-14T02:45:45.982961,smhffYJhNF74whxBAAAD,,mouse,0.357,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024545.jpg
2025-11-14T02:45:46.245387,smhffYJhNF74whxBAAAD,,mouse,0.429,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024546.jpg
2025-11-14T02:45:46.474961,smhffYJhNF74whxBAAAD,,mouse,0.753,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024546.jpg
2025-11-14T02:45:46.733959,smhffYJhNF74whxBAAAD,,mouse,0.547,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024546.jpg
2025-11-14T02:45:46.978339,smhffYJhNF74whxBAAAD,,mouse,0.356,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024546.jpg
2025-11-14T02:45:47.219514,smhffYJhNF74whxBAAAD,,mouse,0.427,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024547.jpg
2025-11-14T02:45:47.730827,smhffYJhNF74whxBAAAD,,mouse,0.347,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024547.jpg
2025-11-14T02:45:47.972881,smhffYJhNF74whxBAAAD,,mouse,0.308,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024547.jpg
2025-11-14T02:45:48.234872,smhffYJhNF74whxBAAAD,,mouse,0.523,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024548.jpg
2025-11-14T02:45:48.978702,smhffYJhNF74whxBAAAD,,cat,0.411,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024548.jpg
2025-11-14T02:45:49.224098,smhffYJhNF74whxBAAAD,,cat,0.536,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024549.jpg
2025-11-14T02:45:49.477021,smhffYJhNF74whxBAAAD,,mouse,0.350,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024549.jpg
2025-11-14T02:45:49.730388,smhffYJhNF74whxBAAAD,,cat,0.385,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024549.jpg
2025-11-14T02:45:54.256235,smhffYJhNF74whxBAAAD,,bicycle,0.326,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024554.jpg
2025-11-14T02:45:54.477789,smhffYJhNF74whxBAAAD,,bus,0.384,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024554.jpg
2025-11-14T02:45:55.973246,smhffYJhNF74whxBAAAD,,person,0.304,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024555.jpg
2025-11-14T02:45:56.231159,smhffYJhNF74whxBAAAD,,person,0.557,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024556.jpg
2025-11-14T02:45:57.730775,smhffYJhNF74whxBAAAD,,person,0.330,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024557.jpg
2025-11-14T02:45:57.976113,smhffYJhNF74whxBAAAD,,book,0.307,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024557.jpg
2025-11-14T02:45:58.976460,smhffYJhNF74whxBAAAD,,skateboard,0.312,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024558.jpg
2025-11-14T02:45:59.257984,smhffYJhNF74whxBAAAD,,person,0.348,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024559.jpg
2025-11-14T02:46:01.513239,smhffYJhNF74whxBAAAD,,cell phone,0.327,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024601.jpg
2025-11-14T02:46:05.531936,smhffYJhNF74whxBAAAD,,book,0.584,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024605.jpg
2025-11-14T02:46:05.728061,smhffYJhNF74whxBAAAD,,book,0.385,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024605.jpg
2025-11-14T02:46:06.041181,smhffYJhNF74whxBAAAD,,book,0.584,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024606.jpg
2025-11-14T02:46:06.223790,smhffYJhNF74whxBAAAD,,book,0.430,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024606.jpg
2025-11-14T02:46:06.476891,smhffYJhNF74whxBAAAD,,book,0.679,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024606.jpg
2025-11-14T02:46:06.761009,smhffYJhNF74whxBAAAD,,book,0.562,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024606.jpg
2025-11-14T02:46:06.990117,smhffYJhNF74whxBAAAD,,book,0.601,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024606.jpg
2025-11-14T02:46:07.258969,smhffYJhNF74whxBAAAD,,book,0.493,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024607.jpg
2025-11-14T02:46:07.500677,smhffYJhNF74whxBAAAD,,book,0.569,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024607.jpg
2025-11-14T02:46:07.755681,smhffYJhNF74whxBAAAD,,book,0.444,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024607.jpg
2025-11-14T02:46:07.981753,smhffYJhNF74whxBAAAD,,book,0.307,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024607.jpg
2025-11-14T02:46:08.243414,smhffYJhNF74whxBAAAD,,book,0.593,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024608.jpg
2025-11-14T02:46:08.491505,smhffYJhNF74whxBAAAD,,book,0.621,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024608.jpg
2025-11-14T02:46:08.751513,smhffYJhNF74whxBAAAD,,book,0.626,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024608.jpg
2025-11-14T02:46:08.999974,smhffYJhNF74whxBAAAD,,book,0.364,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024608.jpg
2025-11-14T02:46:09.271095,smhffYJhNF74whxBAAAD,,book,0.347,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024609.jpg
2025-11-14T02:46:09.757529,smhffYJhNF74whxBAAAD,,book,0.316,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024609.jpg
2025-11-14T02:46:10.033134,smhffYJhNF74whxBAAAD,,book,0.442,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024610.jpg
2025-11-14T02:46:10.272758,smhffYJhNF74whxBAAAD,,remote,0.423,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024610.jpg
2025-11-14T02:46:10.772150,smhffYJhNF74whxBAAAD,,book,0.432,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024610.jpg
2025-11-14T02:46:10.977621,smhffYJhNF74whxBAAAD,,person,0.439,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024610.jpg
2025-11-14T02:46:11.504387,smhffYJhNF74whxBAAAD,,book,0.412,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024611.jpg
2025-11-14T02:46:11.732739,smhffYJhNF74whxBAAAD,,book,0.323,ultimate_detections\snapshots\det_smhffYJhNF74whxBAAAD_20251114_024611.jpg
2025-11-14T14:24:55.137933,sIpuSFqpLGfVrfGbAAAB,,person,0.417,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.146559,sIpuSFqpLGfVrfGbAAAB,,person,0.376,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.217542,sIpuSFqpLGfVrfGbAAAB,,person,0.632,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.290209,sIpuSFqpLGfVrfGbAAAB,,person,0.445,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.295270,sIpuSFqpLGfVrfGbAAAB,,person,0.401,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.366170,sIpuSFqpLGfVrfGbAAAB,,person,0.757,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.443832,sIpuSFqpLGfVrfGbAAAB,,person,0.621,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.519876,sIpuSFqpLGfVrfGbAAAB,,person,0.462,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.526728,sIpuSFqpLGfVrfGbAAAB,,person,0.317,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.586862,sIpuSFqpLGfVrfGbAAAB,,person,0.581,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.650721,sIpuSFqpLGfVrfGbAAAB,,person,0.513,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.715023,sIpuSFqpLGfVrfGbAAAB,,person,0.750,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.777114,sIpuSFqpLGfVrfGbAAAB,,person,0.555,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.839352,sIpuSFqpLGfVrfGbAAAB,,person,0.561,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.899440,sIpuSFqpLGfVrfGbAAAB,,person,0.394,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.905001,sIpuSFqpLGfVrfGbAAAB,,person,0.348,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:55.967266,sIpuSFqpLGfVrfGbAAAB,,person,0.519,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142455.jpg
2025-11-14T14:24:56.028764,sIpuSFqpLGfVrfGbAAAB,,person,0.517,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.033982,sIpuSFqpLGfVrfGbAAAB,,person,0.306,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.094324,sIpuSFqpLGfVrfGbAAAB,,person,0.687,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.176641,sIpuSFqpLGfVrfGbAAAB,,person,0.554,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.181925,sIpuSFqpLGfVrfGbAAAB,,person,0.336,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.256014,sIpuSFqpLGfVrfGbAAAB,,person,0.540,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.261042,sIpuSFqpLGfVrfGbAAAB,,person,0.462,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.321792,sIpuSFqpLGfVrfGbAAAB,,person,0.508,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.326720,sIpuSFqpLGfVrfGbAAAB,,person,0.316,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.386460,sIpuSFqpLGfVrfGbAAAB,,person,0.511,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:24:56.391394,sIpuSFqpLGfVrfGbAAAB,,person,0.386,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142456.jpg
2025-11-14T14:25:13.902514,sIpuSFqpLGfVrfGbAAAB,,person,0.576,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142513.jpg
2025-11-14T14:25:14.129654,sIpuSFqpLGfVrfGbAAAB,,person,0.576,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142514.jpg
2025-11-14T14:25:14.387147,sIpuSFqpLGfVrfGbAAAB,,person,0.490,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142514.jpg
2025-11-14T14:25:14.626379,sIpuSFqpLGfVrfGbAAAB,,person,0.602,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142514.jpg
2025-11-14T14:25:14.922597,sIpuSFqpLGfVrfGbAAAB,,person,0.587,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142514.jpg
2025-11-14T14:25:15.153241,sIpuSFqpLGfVrfGbAAAB,,person,0.505,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142515.jpg
2025-11-14T14:25:15.159548,sIpuSFqpLGfVrfGbAAAB,,person,0.327,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142515.jpg
2025-11-14T14:25:15.368518,sIpuSFqpLGfVrfGbAAAB,,person,0.544,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142515.jpg
2025-11-14T14:25:15.700196,sIpuSFqpLGfVrfGbAAAB,,person,0.713,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142515.jpg
2025-11-14T14:25:15.872266,sIpuSFqpLGfVrfGbAAAB,,person,0.722,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142515.jpg
2025-11-14T14:25:16.126024,sIpuSFqpLGfVrfGbAAAB,,person,0.765,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142516.jpg
2025-11-14T14:25:16.373528,sIpuSFqpLGfVrfGbAAAB,,person,0.622,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142516.jpg
2025-11-14T14:25:16.379984,sIpuSFqpLGfVrfGbAAAB,,person,0.352,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142516.jpg
2025-11-14T14:25:16.626863,sIpuSFqpLGfVrfGbAAAB,,person,0.729,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142516.jpg
2025-11-14T14:25:16.867021,sIpuSFqpLGfVrfGbAAAB,,person,0.655,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142516.jpg
2025-11-14T14:25:16.872178,sIpuSFqpLGfVrfGbAAAB,,person,0.403,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142516.jpg
2025-11-14T14:25:17.185167,sIpuSFqpLGfVrfGbAAAB,,person,0.488,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142517.jpg
2025-11-14T14:25:17.191382,sIpuSFqpLGfVrfGbAAAB,,person,0.310,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142517.jpg
2025-11-14T14:25:17.395689,sIpuSFqpLGfVrfGbAAAB,,person,0.741,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142517.jpg
2025-11-14T14:25:17.634816,sIpuSFqpLGfVrfGbAAAB,,person,0.354,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142517.jpg
2025-11-14T14:25:17.866920,sIpuSFqpLGfVrfGbAAAB,,person,0.731,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142517.jpg
2025-11-14T14:25:18.112886,sIpuSFqpLGfVrfGbAAAB,,person,0.687,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142518.jpg
2025-11-14T14:25:18.431132,sIpuSFqpLGfVrfGbAAAB,,person,0.707,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142518.jpg
2025-11-14T14:25:18.625972,sIpuSFqpLGfVrfGbAAAB,,person,0.669,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142518.jpg
2025-11-14T14:25:18.864908,sIpuSFqpLGfVrfGbAAAB,,person,0.630,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142518.jpg
2025-11-14T14:25:19.184574,sIpuSFqpLGfVrfGbAAAB,,person,0.520,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142519.jpg
2025-11-14T14:25:19.359695,sIpuSFqpLGfVrfGbAAAB,,person,0.835,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142519.jpg
2025-11-14T14:25:19.917700,sIpuSFqpLGfVrfGbAAAB,,person,0.586,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142519.jpg
2025-11-14T14:25:20.106135,sIpuSFqpLGfVrfGbAAAB,,person,0.606,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142520.jpg
2025-11-14T14:25:20.111348,sIpuSFqpLGfVrfGbAAAB,,person,0.310,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142520.jpg
2025-11-14T14:25:20.358684,sIpuSFqpLGfVrfGbAAAB,,person,0.678,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142520.jpg
2025-11-14T14:25:20.364037,sIpuSFqpLGfVrfGbAAAB,,person,0.457,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142520.jpg
2025-11-14T14:25:20.615977,sIpuSFqpLGfVrfGbAAAB,,person,0.788,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142520.jpg
2025-11-14T14:25:20.861090,sIpuSFqpLGfVrfGbAAAB,,person,0.711,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142520.jpg
2025-11-14T14:25:21.108201,sIpuSFqpLGfVrfGbAAAB,,person,0.723,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142521.jpg
2025-11-14T14:25:21.408022,sIpuSFqpLGfVrfGbAAAB,,person,0.720,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142521.jpg
2025-11-14T14:25:21.413253,sIpuSFqpLGfVrfGbAAAB,,person,0.451,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142521.jpg
2025-11-14T14:25:21.615712,sIpuSFqpLGfVrfGbAAAB,,person,0.677,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142521.jpg
2025-11-14T14:25:21.620968,sIpuSFqpLGfVrfGbAAAB,,person,0.351,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142521.jpg
2025-11-14T14:25:21.859534,sIpuSFqpLGfVrfGbAAAB,,person,0.731,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142521.jpg
2025-11-14T14:25:21.866042,sIpuSFqpLGfVrfGbAAAB,,person,0.500,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142521.jpg
2025-11-14T14:25:22.154176,sIpuSFqpLGfVrfGbAAAB,,person,0.665,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142522.jpg
2025-11-14T14:25:22.160624,sIpuSFqpLGfVrfGbAAAB,,person,0.526,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142522.jpg
2025-11-14T14:25:22.360298,sIpuSFqpLGfVrfGbAAAB,,person,0.689,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142522.jpg
2025-11-14T14:25:22.365430,sIpuSFqpLGfVrfGbAAAB,,person,0.395,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142522.jpg
2025-11-14T14:25:22.624149,sIpuSFqpLGfVrfGbAAAB,,person,0.629,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142522.jpg
2025-11-14T14:25:22.630543,sIpuSFqpLGfVrfGbAAAB,,person,0.548,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142522.jpg
2025-11-14T14:25:22.908419,sIpuSFqpLGfVrfGbAAAB,,person,0.714,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142522.jpg
2025-11-14T14:25:22.914094,sIpuSFqpLGfVrfGbAAAB,,person,0.449,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142522.jpg
2025-11-14T14:25:23.125697,sIpuSFqpLGfVrfGbAAAB,,person,0.661,ultimate_detections\snapshots\det_sIpuSFqpLGfVrfGbAAAB_20251114_142523.jpg
