timestamp,cam,event,class,conf,box,track_id,image,clip
2025-11-13T17:22:51.729007,0,detect,person,0.917,"[126, 154, 522, 479]",0,,
2025-11-13T17:22:51.914809,0,detect,person,0.901,"[124, 155, 519, 479]",0,,
2025-11-13T17:22:52.067497,0,detect,person,0.904,"[126, 156, 522, 479]",0,,
2025-11-13T17:22:52.229671,0,detect,person,0.913,"[128, 154, 521, 479]",0,,
2025-11-13T17:22:52.358458,0,detect,person,0.938,"[127, 155, 522, 479]",0,,
2025-11-13T17:22:52.734812,0,detect,person,0.906,"[129, 156, 521, 479]",0,,
2025-11-13T17:22:52.924177,0,detect,person,0.876,"[127, 156, 520, 479]",0,,
2025-11-13T17:22:53.080078,0,detect,person,0.895,"[126, 156, 520, 479]",0,,
2025-11-13T17:22:53.272391,0,detect,person,0.88,"[128, 156, 520, 479]",0,,
2025-11-13T17:22:53.414070,0,detect,person,0.926,"[128, 154, 521, 479]",0,,
2025-11-13T17:22:53.572594,0,detect,person,0.914,"[127, 156, 521, 479]",0,,
2025-11-13T17:22:53.722980,0,detect,person,0.916,"[129, 155, 520, 479]",0,,
2025-11-13T17:22:53.866232,0,detect,person,0.913,"[128, 156, 521, 479]",0,,
2025-11-13T17:22:54.156061,0,detect,person,0.908,"[129, 156, 521, 479]",0,,
2025-11-13T17:22:54.370727,0,detect,person,0.917,"[129, 156, 520, 479]",0,,
2025-11-13T17:22:54.554900,0,detect,person,0.934,"[129, 154, 521, 479]",0,,
2025-11-13T17:22:54.738081,0,detect,person,0.926,"[129, 156, 520, 479]",0,,
2025-11-13T17:22:54.921120,0,detect,person,0.93,"[128, 156, 520, 479]",0,,
2025-11-13T17:22:55.039444,0,detect,person,0.928,"[130, 157, 520, 479]",0,,
2025-11-13T17:22:55.197005,0,detect,person,0.934,"[129, 157, 521, 479]",0,,
2025-11-13T17:22:55.443685,0,detect,person,0.91,"[128, 157, 521, 479]",0,,
2025-11-13T17:22:55.812211,0,detect,person,0.891,"[128, 159, 521, 479]",0,,
2025-11-13T17:22:55.941827,0,detect,person,0.92,"[129, 157, 522, 479]",0,,
2025-11-13T17:22:56.058403,0,detect,person,0.915,"[129, 157, 521, 479]",0,,
2025-11-13T17:22:56.180752,0,detect,person,0.918,"[130, 156, 522, 479]",0,,
2025-11-13T17:22:56.312667,0,detect,person,0.898,"[128, 155, 523, 479]",0,,
2025-11-13T17:22:56.420940,0,detect,person,0.913,"[128, 157, 525, 479]",0,,
2025-11-13T17:22:56.584270,0,detect,person,0.93,"[129, 156, 523, 479]",0,,
2025-11-13T17:22:56.722187,0,detect,person,0.909,"[130, 156, 522, 479]",0,,
2025-11-13T17:22:56.856037,0,detect,person,0.926,"[130, 157, 522, 479]",0,,
2025-11-13T17:22:57.039295,0,detect,person,0.922,"[129, 156, 521, 479]",0,,
2025-11-13T17:22:57.141770,0,detect,person,0.927,"[128, 155, 519, 479]",0,,
2025-11-13T17:22:57.283657,0,detect,person,0.913,"[129, 156, 520, 479]",0,,
2025-11-13T17:22:57.388628,0,detect,person,0.928,"[128, 155, 520, 479]",0,,
2025-11-13T17:22:57.630689,0,detect,person,0.909,"[128, 156, 519, 479]",0,,
2025-11-13T17:22:57.810666,0,detect,person,0.932,"[128, 156, 519, 479]",0,,
2025-11-13T17:22:57.967003,0,detect,person,0.915,"[128, 156, 519, 479]",0,,
2025-11-13T17:22:58.146970,0,detect,person,0.92,"[129, 155, 519, 479]",0,,
2025-11-13T17:22:58.263524,0,detect,person,0.914,"[129, 157, 518, 479]",0,,
2025-11-13T17:22:58.385911,0,detect,person,0.884,"[128, 157, 521, 479]",0,,
2025-11-13T17:22:58.522483,0,detect,person,0.903,"[129, 155, 520, 479]",0,,
2025-11-13T17:22:58.635607,0,detect,person,0.883,"[128, 157, 519, 479]",0,,
2025-11-13T17:22:58.879974,0,detect,person,0.906,"[129, 155, 521, 479]",0,,
2025-11-13T17:22:59.047589,0,detect,person,0.915,"[129, 155, 521, 479]",0,,
2025-11-13T17:22:59.159529,0,detect,person,0.921,"[128, 156, 520, 479]",0,,
2025-11-13T17:22:59.252592,0,detect,person,0.896,"[129, 156, 520, 479]",0,,
2025-11-13T17:22:59.344682,0,detect,person,0.907,"[129, 155, 519, 479]",0,,
2025-11-13T17:22:59.443467,0,detect,person,0.911,"[129, 156, 520, 479]",0,,
2025-11-13T17:22:59.661491,0,detect,person,0.921,"[129, 155, 520, 479]",0,,
2025-11-13T17:22:59.790591,0,detect,person,0.912,"[128, 155, 519, 479]",0,,
2025-11-13T17:22:59.894386,0,detect,person,0.919,"[129, 156, 519, 479]",0,,
2025-11-13T17:22:59.992170,0,detect,person,0.921,"[128, 155, 519, 479]",0,,
2025-11-13T17:23:00.108299,0,detect,person,0.923,"[128, 156, 519, 479]",0,,
2025-11-13T17:23:00.239293,0,detect,person,0.923,"[128, 157, 519, 479]",0,,
2025-11-13T17:23:00.334549,0,detect,person,0.922,"[129, 156, 519, 479]",0,,
2025-11-13T17:23:00.456182,0,detect,person,0.911,"[128, 156, 520, 479]",0,,
2025-11-13T17:23:00.567640,0,detect,person,0.918,"[128, 154, 520, 479]",0,,
2025-11-13T17:23:00.666246,0,detect,person,0.926,"[126, 154, 522, 479]",0,,
2025-11-13T17:23:00.777798,0,detect,person,0.919,"[126, 153, 523, 479]",0,,
2025-11-13T17:23:00.867587,0,detect,person,0.92,"[124, 152, 527, 479]",0,,
2025-11-13T17:23:01.053334,0,detect,person,0.914,"[122, 151, 524, 479]",0,,
2025-11-13T17:23:01.153193,0,detect,person,0.913,"[125, 151, 522, 479]",0,,
2025-11-13T17:23:01.256654,0,detect,person,0.926,"[127, 152, 521, 479]",0,,
2025-11-13T17:23:01.384995,0,detect,person,0.928,"[128, 151, 521, 479]",0,,
2025-11-13T17:23:01.499274,0,detect,person,0.887,"[130, 154, 518, 479]",0,,
2025-11-13T17:23:01.615619,0,detect,person,0.927,"[130, 153, 521, 479]",0,,
2025-11-13T17:23:01.715660,0,detect,person,0.91,"[132, 153, 520, 479]",0,,
2025-11-13T17:23:01.977300,0,detect,person,0.907,"[132, 155, 517, 479]",0,,
2025-11-13T17:23:02.079796,0,detect,person,0.929,"[135, 155, 518, 479]",0,,
2025-11-13T17:23:02.192562,0,detect,person,0.911,"[134, 155, 520, 479]",0,,
2025-11-13T17:23:02.353479,0,detect,person,0.911,"[135, 155, 519, 479]",0,,
2025-11-13T17:23:02.475005,0,detect,person,0.904,"[134, 155, 521, 479]",0,,
2025-11-13T17:23:02.599970,0,detect,person,0.899,"[134, 156, 519, 479]",0,,
2025-11-13T17:23:02.723748,0,detect,person,0.926,"[135, 156, 517, 479]",0,,
2025-11-13T17:23:02.882215,0,detect,person,0.901,"[135, 157, 517, 479]",0,,
2025-11-13T17:23:03.086918,0,detect,person,0.906,"[132, 159, 517, 479]",0,,
2025-11-13T17:23:03.207149,0,detect,person,0.896,"[121, 163, 512, 479]",0,,
2025-11-13T17:23:03.386501,0,detect,person,0.898,"[112, 163, 510, 479]",0,,
2025-11-13T17:23:03.492029,0,detect,person,0.91,"[110, 163, 514, 479]",0,,
2025-11-13T17:23:03.719737,0,detect,person,0.91,"[109, 165, 512, 479]",0,,
2025-11-13T17:23:03.832924,0,detect,person,0.915,"[114, 165, 507, 479]",0,,
2025-11-13T17:23:03.990157,0,detect,person,0.912,"[113, 166, 507, 479]",0,,
2025-11-13T17:23:04.107386,0,detect,person,0.908,"[106, 163, 510, 479]",0,,
2025-11-13T17:23:04.253257,0,detect,person,0.905,"[109, 161, 514, 479]",0,,
2025-11-13T17:23:04.431680,0,detect,person,0.909,"[112, 158, 517, 479]",0,,
2025-11-13T17:23:04.554351,0,detect,person,0.908,"[114, 157, 521, 479]",0,,
2025-11-13T17:23:04.718206,0,detect,person,0.913,"[115, 155, 520, 479]",0,,
2025-11-13T17:23:05.141742,0,detect,person,0.893,"[113, 154, 521, 479]",0,,
2025-11-13T17:23:05.371519,0,detect,person,0.908,"[113, 152, 524, 479]",0,,
2025-11-13T17:23:05.531734,0,detect,person,0.891,"[118, 150, 521, 479]",0,,
2025-11-13T17:23:05.707636,0,detect,person,0.918,"[119, 151, 519, 479]",0,,
2025-11-13T17:23:05.899443,0,detect,person,0.902,"[118, 150, 520, 479]",0,,
2025-11-13T17:23:06.074827,0,detect,person,0.912,"[118, 149, 519, 479]",0,,
2025-11-13T17:23:06.310278,0,detect,person,0.92,"[120, 150, 519, 479]",0,,
2025-11-13T17:23:06.559359,0,detect,person,0.916,"[120, 149, 519, 479]",0,,
2025-11-13T17:23:06.729919,0,detect,person,0.911,"[119, 149, 517, 479]",0,,
2025-11-13T17:23:06.897682,0,detect,person,0.897,"[122, 152, 517, 479]",0,,
2025-11-13T17:23:07.096037,0,detect,person,0.915,"[119, 151, 517, 479]",0,,
2025-11-13T17:23:07.353700,0,detect,person,0.918,"[122, 151, 518, 479]",0,,
2025-11-13T17:23:07.503822,0,detect,person,0.928,"[120, 150, 517, 479]",0,,
2025-11-13T17:23:07.665624,0,detect,person,0.915,"[120, 152, 515, 479]",0,,
2025-11-13T17:23:07.898026,0,detect,person,0.919,"[121, 151, 520, 479]",0,,
2025-11-13T17:23:08.245518,0,detect,person,0.895,"[124, 153, 530, 479]",0,,
2025-11-13T17:23:08.418515,0,detect,person,0.907,"[125, 159, 524, 479]",0,,
2025-11-13T17:23:08.652098,0,detect,person,0.901,"[126, 164, 521, 479]",0,,
2025-11-13T17:23:08.861506,0,detect,person,0.888,"[126, 167, 517, 479]",0,,
2025-11-13T17:23:09.079386,0,detect,person,0.866,"[118, 171, 511, 479]",0,,
2025-11-13T17:23:09.339584,0,detect,person,0.517,"[93, 167, 436, 479]",0,,
2025-11-13T17:23:09.477531,0,detect,person,0.847,"[49, 159, 385, 480]",0,,
2025-11-13T17:23:09.636015,0,detect,person,0.631,"[21, 156, 378, 479]",0,,
2025-11-13T17:23:09.762109,0,detect,person,0.757,"[48, 159, 385, 479]",0,,
2025-11-13T17:23:09.891601,0,detect,person,0.629,"[71, 165, 410, 479]",0,,
2025-11-13T17:23:09.896437,0,detect,person,0.459,"[71, 165, 272, 479]",1,,
2025-11-13T17:23:10.137856,0,detect,person,0.446,"[84, 167, 449, 479]",0,,
2025-11-13T17:23:10.142045,0,detect,person,0.362,"[84, 166, 298, 479]",1,,
2025-11-13T17:23:10.329616,0,detect,person,0.853,"[106, 171, 507, 479]",0,,
2025-11-13T17:23:10.481621,0,detect,person,0.732,"[118, 173, 441, 479]",0,,
2025-11-13T17:23:10.705506,0,detect,person,0.792,"[112, 173, 577, 479]",0,,
2025-11-13T17:23:10.833534,0,detect,person,0.821,"[124, 172, 616, 479]",0,,
2025-11-13T17:23:11.077644,0,detect,person,0.824,"[113, 171, 628, 479]",0,,
2025-11-13T17:23:11.431299,0,detect,person,0.852,"[112, 170, 609, 479]",0,,
2025-11-13T17:23:11.602600,0,detect,person,0.821,"[120, 172, 621, 479]",0,,
2025-11-13T17:23:11.610438,0,detect,cell phone,0.527,"[416, 251, 506, 399]",1,,
2025-11-13T17:23:11.772164,0,detect,person,0.866,"[127, 172, 619, 479]",0,,
2025-11-13T17:23:11.778161,0,detect,cell phone,0.705,"[419, 255, 507, 400]",1,,
2025-11-13T17:23:12.007332,0,detect,person,0.9,"[127, 172, 614, 479]",0,,
2025-11-13T17:23:12.011566,0,detect,cell phone,0.372,"[418, 256, 507, 403]",1,,
2025-11-13T17:23:12.330416,0,detect,person,0.848,"[113, 170, 620, 479]",0,,
2025-11-13T17:23:12.562439,0,detect,person,0.834,"[120, 169, 610, 479]",0,,
2025-11-13T17:23:12.820375,0,detect,person,0.824,"[116, 169, 616, 479]",0,,
2025-11-13T17:23:13.074286,0,detect,person,0.846,"[122, 164, 623, 479]",0,,
2025-11-13T17:23:13.294819,0,detect,person,0.807,"[118, 153, 631, 479]",0,,
2025-11-13T17:23:13.412057,0,detect,person,0.696,"[126, 145, 517, 479]",0,,
2025-11-13T17:23:13.666040,0,detect,person,0.873,"[112, 144, 640, 479]",0,,
2025-11-13T17:23:13.864421,0,detect,person,0.906,"[123, 145, 640, 479]",0,,
2025-11-13T17:23:14.074312,0,detect,person,0.845,"[107, 145, 640, 479]",0,,
2025-11-13T17:23:14.453042,0,detect,person,0.856,"[125, 143, 640, 479]",0,,
2025-11-13T17:23:14.639964,0,detect,person,0.805,"[123, 143, 544, 479]",0,,
2025-11-13T17:23:14.645518,0,detect,person,0.351,"[504, 347, 639, 479]",1,,
2025-11-13T17:23:14.855641,0,detect,person,0.832,"[113, 143, 640, 479]",0,,
2025-11-13T17:23:14.863188,0,detect,person,0.375,"[517, 340, 639, 478]",1,,
2025-11-13T17:23:14.995418,0,detect,person,0.842,"[121, 142, 563, 479]",0,,
2025-11-13T17:23:15.271109,0,detect,person,0.864,"[123, 142, 558, 479]",0,,
2025-11-13T17:23:15.455606,0,detect,person,0.824,"[120, 143, 574, 479]",0,,
2025-11-13T17:23:15.462847,0,detect,person,0.387,"[525, 342, 639, 478]",1,,
2025-11-13T17:23:15.674971,0,detect,person,0.859,"[122, 142, 583, 479]",0,,
2025-11-13T17:23:15.866007,0,detect,person,0.857,"[123, 143, 610, 479]",0,,
2025-11-13T17:23:15.872563,0,detect,person,0.414,"[521, 348, 639, 479]",1,,
2025-11-13T17:23:15.993055,0,detect,person,0.879,"[121, 143, 634, 479]",0,,
2025-11-13T17:23:15.999241,0,detect,person,0.433,"[521, 349, 639, 479]",1,,
2025-11-13T17:23:16.316111,0,detect,person,0.858,"[123, 144, 585, 479]",0,,
2025-11-13T17:23:16.321798,0,detect,person,0.385,"[518, 349, 639, 479]",1,,
2025-11-13T17:23:16.525508,0,detect,person,0.884,"[121, 143, 570, 479]",0,,
2025-11-13T17:23:16.529487,0,detect,person,0.509,"[519, 351, 639, 479]",1,,
2025-11-13T17:23:16.695335,0,detect,person,0.899,"[123, 144, 629, 479]",0,,
2025-11-13T17:23:16.867825,0,detect,person,0.849,"[123, 144, 569, 479]",0,,
2025-11-13T17:23:17.172210,0,detect,person,0.859,"[124, 144, 621, 479]",0,,
2025-11-13T17:23:17.485162,0,detect,person,0.891,"[125, 144, 547, 479]",0,,
2025-11-13T17:23:17.688041,0,detect,person,0.865,"[123, 143, 550, 479]",0,,
2025-11-13T17:23:17.883488,0,detect,person,0.838,"[124, 143, 542, 479]",0,,
2025-11-13T17:23:18.127555,0,detect,person,0.879,"[125, 144, 546, 479]",0,,
2025-11-13T17:23:18.134083,0,detect,person,0.406,"[520, 349, 639, 479]",1,,
2025-11-13T17:23:18.277337,0,detect,person,0.913,"[123, 143, 534, 479]",0,,
2025-11-13T17:23:18.520381,0,detect,person,0.899,"[120, 147, 531, 479]",0,,
2025-11-13T17:23:18.705465,0,detect,person,0.904,"[120, 144, 530, 479]",0,,
2025-11-13T17:23:18.896378,0,detect,person,0.911,"[126, 145, 528, 479]",0,,
2025-11-13T17:23:19.001000,0,detect,person,0.916,"[128, 149, 525, 479]",0,,
2025-11-13T17:23:19.215526,0,detect,person,0.929,"[129, 150, 524, 479]",0,,
2025-11-13T17:23:19.432770,0,detect,person,0.911,"[128, 150, 522, 479]",0,,
2025-11-13T17:23:19.619283,0,detect,person,0.913,"[127, 151, 521, 479]",0,,
2025-11-13T17:23:19.761905,0,detect,person,0.918,"[128, 153, 520, 479]",0,,
2025-11-13T17:23:20.003010,0,detect,person,0.926,"[129, 153, 523, 479]",0,,
2025-11-13T17:23:20.274934,0,detect,person,0.923,"[130, 153, 524, 479]",0,,
2025-11-13T17:23:20.652076,0,detect,person,0.928,"[129, 153, 526, 479]",0,,
2025-11-13T17:23:20.816665,0,detect,person,0.916,"[129, 153, 524, 479]",0,,
2025-11-13T17:23:21.012400,0,detect,person,0.918,"[124, 156, 522, 479]",0,,
2025-11-13T17:23:21.305304,0,detect,person,0.913,"[122, 156, 518, 479]",0,,
2025-11-13T17:23:21.492075,0,detect,person,0.928,"[119, 156, 510, 479]",0,,
2025-11-13T17:23:21.650931,0,detect,person,0.923,"[115, 156, 505, 479]",0,,
2025-11-13T17:23:21.812479,0,detect,person,0.917,"[115, 155, 506, 479]",0,,
2025-11-13T17:23:22.070215,0,detect,person,0.918,"[113, 155, 504, 479]",0,,
2025-11-13T17:23:22.333564,0,detect,person,0.927,"[112, 154, 501, 479]",0,,
2025-11-13T17:23:22.522481,0,detect,person,0.909,"[106, 155, 499, 479]",0,,
2025-11-13T17:23:22.732619,0,detect,person,0.357,"[89, 165, 395, 479]",0,,
2025-11-13T17:23:22.974475,0,detect,person,0.456,"[60, 170, 480, 479]",0,,
2025-11-13T17:23:23.184259,0,detect,person,0.718,"[0, 171, 453, 479]",0,,
2025-11-13T17:23:23.426611,0,detect,person,0.761,"[37, 169, 436, 479]",0,,
2025-11-13T17:23:23.773915,0,detect,person,0.736,"[1, 171, 437, 479]",0,,
2025-11-13T17:23:24.039287,0,detect,person,0.823,"[34, 178, 463, 479]",0,,
2025-11-13T17:23:24.232087,0,detect,person,0.851,"[88, 176, 483, 479]",0,,
2025-11-13T17:23:24.454787,0,detect,person,0.471,"[103, 175, 514, 479]",0,,
2025-11-13T17:23:24.565988,0,detect,person,0.524,"[137, 169, 540, 479]",0,,
2025-11-13T17:23:24.792747,0,detect,person,0.864,"[137, 163, 545, 479]",0,,
2025-11-13T17:23:24.989264,0,detect,person,0.917,"[141, 162, 548, 479]",0,,
2025-11-13T17:23:25.132172,0,detect,person,0.921,"[141, 161, 543, 479]",0,,
2025-11-13T17:23:25.327691,0,detect,person,0.929,"[140, 163, 535, 479]",0,,
2025-11-13T17:23:25.615562,0,detect,person,0.928,"[143, 164, 531, 479]",0,,
2025-11-13T17:23:25.813584,0,detect,person,0.925,"[148, 165, 530, 479]",0,,
2025-11-13T17:23:26.023605,0,detect,person,0.912,"[151, 165, 528, 479]",0,,
2025-11-13T17:23:26.264216,0,detect,person,0.92,"[150, 163, 525, 479]",0,,
2025-11-13T17:23:26.492225,0,detect,person,0.937,"[150, 161, 523, 479]",0,,
2025-11-13T17:23:26.833118,0,detect,person,0.918,"[146, 161, 520, 479]",0,,
2025-11-13T17:23:26.839962,0,detect,cell phone,0.455,"[333, 316, 376, 351]",1,,
2025-11-13T17:23:27.042338,0,detect,person,0.934,"[134, 165, 513, 479]",0,,
2025-11-13T17:23:27.281858,0,detect,person,0.923,"[127, 166, 510, 479]",0,,
2025-11-13T17:23:27.510930,0,detect,person,0.906,"[115, 163, 510, 479]",0,,
2025-11-13T17:23:27.666392,0,detect,person,0.907,"[116, 159, 509, 479]",0,,
2025-11-13T17:23:27.894829,0,detect,person,0.915,"[118, 157, 512, 479]",0,,
2025-11-13T17:23:28.075377,0,detect,person,0.906,"[117, 157, 514, 479]",0,,
2025-11-13T17:23:28.332697,0,detect,person,0.921,"[116, 157, 515, 479]",0,,
2025-11-13T17:23:28.546322,0,detect,person,0.919,"[118, 157, 515, 479]",0,,
2025-11-13T17:23:28.770292,0,detect,person,0.917,"[115, 157, 518, 479]",0,,
2025-11-13T17:23:28.990024,0,detect,person,0.912,"[116, 158, 520, 479]",0,,
2025-11-13T17:23:29.188218,0,detect,person,0.914,"[116, 157, 517, 479]",0,,
2025-11-13T17:23:29.330775,0,detect,person,0.913,"[116, 156, 515, 479]",0,,
2025-11-13T17:23:29.583944,0,detect,person,0.933,"[119, 155, 517, 479]",0,,
2025-11-13T17:23:29.922218,0,detect,person,0.932,"[119, 154, 516, 479]",0,,
2025-11-13T17:23:30.311686,0,detect,person,0.915,"[120, 156, 512, 479]",0,,
2025-11-13T17:23:30.412309,0,detect,person,0.922,"[118, 156, 512, 479]",0,,
2025-11-13T17:23:30.595451,0,detect,person,0.916,"[119, 156, 513, 479]",0,,
2025-11-13T17:23:30.728131,0,detect,person,0.921,"[119, 155, 512, 479]",0,,
2025-11-13T17:23:30.881183,0,detect,person,0.927,"[120, 156, 512, 479]",0,,
2025-11-13T17:23:31.052967,0,detect,person,0.918,"[120, 155, 514, 479]",0,,
2025-11-13T17:23:31.185628,0,detect,person,0.923,"[120, 156, 513, 479]",0,,
2025-11-13T17:23:31.426592,0,detect,person,0.927,"[118, 155, 514, 479]",0,,
2025-11-13T17:23:31.602583,0,detect,person,0.93,"[120, 157, 514, 479]",0,,
2025-11-13T17:23:31.843075,0,detect,person,0.922,"[119, 155, 513, 479]",0,,
2025-11-13T17:23:32.065743,0,detect,person,0.92,"[119, 156, 512, 479]",0,,
2025-11-13T17:23:32.232577,0,detect,person,0.931,"[119, 156, 513, 479]",0,,
2025-11-13T17:23:32.402325,0,detect,person,0.918,"[119, 156, 514, 479]",0,,
2025-11-13T17:23:32.627709,0,detect,person,0.913,"[120, 157, 514, 479]",0,,
2025-11-13T17:23:32.937640,0,detect,person,0.928,"[120, 157, 511, 479]",0,,
2025-11-13T17:23:33.137526,0,detect,person,0.924,"[119, 156, 512, 479]",0,,
2025-11-13T17:23:33.284482,0,detect,person,0.924,"[118, 155, 510, 479]",0,,
2025-11-13T17:23:33.465801,0,detect,person,0.924,"[120, 155, 509, 479]",0,,
2025-11-13T17:23:33.661057,0,detect,person,0.925,"[119, 154, 512, 479]",0,,
2025-11-13T17:23:33.949096,0,detect,person,0.92,"[119, 152, 516, 479]",0,,
2025-11-13T17:23:34.121940,0,detect,person,0.93,"[119, 152, 517, 479]",0,,
2025-11-13T17:23:34.435336,0,detect,person,0.932,"[118, 151, 517, 479]",0,,
2025-11-13T17:23:34.667406,0,detect,person,0.916,"[120, 151, 516, 479]",0,,
2025-11-13T17:23:34.800473,0,detect,person,0.925,"[120, 152, 516, 479]",0,,
2025-11-13T17:23:35.021336,0,detect,person,0.931,"[120, 153, 516, 479]",0,,
2025-11-13T17:23:35.163032,0,detect,person,0.928,"[120, 154, 517, 479]",0,,
2025-11-13T17:23:35.291839,0,detect,person,0.926,"[118, 153, 516, 479]",0,,
2025-11-13T17:23:35.471360,0,detect,person,0.93,"[121, 155, 517, 479]",0,,
2025-11-13T17:23:35.622794,0,detect,person,0.928,"[121, 154, 516, 479]",0,,
2025-11-13T17:23:35.946681,0,detect,person,0.928,"[123, 153, 516, 479]",0,,
2025-11-13T17:23:36.186107,0,detect,person,0.911,"[124, 155, 518, 479]",0,,
2025-11-13T17:23:36.343754,0,detect,person,0.924,"[124, 156, 517, 479]",0,,
2025-11-13T17:23:36.517102,0,detect,person,0.926,"[126, 156, 519, 479]",0,,
2025-11-13T17:23:36.779247,0,detect,person,0.923,"[123, 156, 519, 479]",0,,
2025-11-13T17:23:36.944814,0,detect,person,0.928,"[127, 156, 520, 479]",0,,
2025-11-13T17:23:37.163104,0,detect,person,0.922,"[124, 156, 520, 479]",0,,
2025-11-13T17:23:37.429381,0,detect,person,0.931,"[123, 156, 522, 479]",0,,
2025-11-13T17:23:37.632716,0,detect,person,0.923,"[124, 155, 521, 479]",0,,
2025-11-13T17:23:37.892107,0,detect,person,0.922,"[122, 156, 521, 479]",0,,
2025-11-13T17:23:38.102118,0,detect,person,0.931,"[124, 157, 521, 479]",0,,
2025-11-13T17:23:38.387090,0,detect,person,0.922,"[122, 156, 520, 479]",0,,
2025-11-13T17:23:38.559343,0,detect,person,0.935,"[124, 155, 519, 479]",0,,
2025-11-13T17:23:38.784155,0,detect,person,0.936,"[125, 156, 519, 479]",0,,
2025-11-13T17:23:39.157977,0,detect,person,0.928,"[126, 156, 519, 479]",0,,
2025-11-13T17:23:39.343151,0,detect,person,0.922,"[124, 156, 519, 479]",0,,
2025-11-13T17:23:39.558492,0,detect,person,0.928,"[126, 156, 519, 479]",0,,
2025-11-13T17:23:39.808498,0,detect,person,0.932,"[126, 156, 518, 479]",0,,
2025-11-13T17:23:40.024161,0,detect,person,0.933,"[125, 156, 519, 479]",0,,
2025-11-13T17:23:40.227208,0,detect,person,0.931,"[126, 156, 518, 479]",0,,
2025-11-13T17:23:40.361593,0,detect,person,0.918,"[125, 155, 517, 479]",0,,
2025-11-13T17:23:40.712258,0,detect,person,0.929,"[125, 155, 518, 479]",0,,
2025-11-13T17:23:40.897427,0,detect,person,0.927,"[127, 155, 518, 479]",0,,
2025-11-13T17:23:41.122276,0,detect,person,0.93,"[127, 155, 519, 479]",0,,
2025-11-13T17:23:41.363413,0,detect,person,0.929,"[127, 157, 518, 479]",0,,
2025-11-13T17:23:42.161896,0,detect,person,0.929,"[126, 155, 518, 479]",0,,
2025-11-13T17:23:42.374702,0,detect,person,0.925,"[125, 156, 518, 479]",0,,
2025-11-13T17:23:42.503898,0,detect,person,0.918,"[126, 156, 517, 479]",0,,
2025-11-13T17:23:42.654933,0,detect,person,0.924,"[126, 156, 517, 479]",0,,
2025-11-13T17:23:42.798446,0,detect,person,0.929,"[127, 155, 518, 479]",0,,
2025-11-13T17:23:42.939759,0,detect,person,0.918,"[126, 156, 517, 479]",0,,
2025-11-13T17:23:43.135102,0,detect,person,0.931,"[126, 156, 518, 479]",0,,
2025-11-13T17:23:43.300417,0,detect,person,0.923,"[126, 156, 518, 479]",0,,
2025-11-13T17:23:43.420334,0,detect,person,0.924,"[126, 156, 518, 479]",0,,
2025-11-13T17:23:43.567350,0,detect,person,0.917,"[127, 156, 519, 479]",0,,
2025-11-13T17:23:43.713514,0,detect,person,0.919,"[127, 156, 517, 479]",0,,
2025-11-13T17:23:43.852959,0,detect,person,0.926,"[127, 155, 517, 479]",0,,
2025-11-13T17:23:44.014392,0,detect,person,0.925,"[128, 156, 518, 479]",0,,
2025-11-13T17:23:44.157392,0,detect,person,0.935,"[128, 156, 518, 479]",0,,
2025-11-13T17:23:44.304228,0,detect,person,0.923,"[127, 157, 517, 479]",0,,
2025-11-13T17:23:44.475620,0,detect,person,0.931,"[127, 156, 518, 479]",0,,
2025-11-13T17:23:44.640250,0,detect,person,0.934,"[127, 156, 518, 479]",0,,
2025-11-13T17:23:44.742394,0,detect,person,0.9,"[126, 155, 518, 479]",0,,
2025-11-13T17:23:44.849912,0,detect,person,0.925,"[126, 156, 518, 479]",0,,
2025-11-13T17:23:44.979874,0,detect,person,0.921,"[127, 156, 517, 479]",0,,
2025-11-13T17:23:45.229169,0,detect,person,0.925,"[126, 156, 517, 479]",0,,
2025-11-13T17:23:45.338629,0,detect,person,0.929,"[126, 155, 517, 479]",0,,
2025-11-13T17:23:45.447741,0,detect,person,0.933,"[126, 155, 517, 479]",0,,
2025-11-13T17:23:45.576081,0,detect,person,0.93,"[127, 156, 517, 479]",0,,
2025-11-13T17:23:45.687536,0,detect,person,0.93,"[127, 156, 518, 479]",0,,
2025-11-13T17:23:45.788370,0,detect,person,0.919,"[125, 156, 517, 479]",0,,
2025-11-13T17:23:45.921260,0,detect,person,0.929,"[126, 156, 517, 479]",0,,
2025-11-13T17:23:46.042532,0,detect,person,0.914,"[126, 155, 517, 479]",0,,
2025-11-13T17:23:46.145697,0,detect,person,0.928,"[126, 156, 517, 479]",0,,
2025-11-13T17:23:46.249472,0,detect,person,0.927,"[127, 155, 518, 479]",0,,
2025-11-13T17:23:46.345576,0,detect,person,0.917,"[126, 155, 518, 479]",0,,
2025-11-13T17:23:46.447519,0,detect,person,0.903,"[124, 158, 517, 479]",0,,
2025-11-13T17:23:46.549517,0,detect,person,0.921,"[126, 158, 517, 479]",0,,
2025-11-13T17:23:46.668295,0,detect,person,0.908,"[127, 159, 517, 479]",0,,
2025-11-13T17:23:46.810184,0,detect,person,0.927,"[128, 158, 517, 479]",0,,
